zurich_lemmatype,zurich_lemma,zur-gra_rank,gra_lemma_id,revised (y/n)
nominal stem,sādhvaryá-,,sADvarya_9630,y
nominal stem,sādhyá-,,sADya_9629,y
nominal stem,sádmabarhis-,,sadmabarhis_9227,y
nominal stem,sádmamakhas-,,sadmamaKas_9228,y
nominal stem,sadmán-,,sadman_9225,y
nominal stem,sádman-,,sadman_9226,y
nominal stem,sadŕ̥ś-,,sadfS_9224,y
nominal stem,ṣáḍvidhāna-,,zaqviDAna_9058,y
nominal stem,sadyáūti-,,sadyaUti_9229,y
nominal stem,sadyóartha-,,sadyoarTa_9231,y
nominal stem,sadyojū́-,,sadyojU_9232,y
nominal stem,sadyovŕ̥dh-,,sadyovfD_9233,y
nominal stem,ságaṇa-,,sagaRa_9118,y
nominal stem,ságara-,,sagara_9119,y
nominal stem,śagmá-,,Sagma_8577,y
nominal stem,śagmyà-,,sugmya_9739,y
nominal stem,sáh-,,sah_9506,y
nominal stem,sahá-,,saha_9507,y
nominal stem,sāhá-,,saha_9507,y
nominal stem,saháchandas-,,sahaCandas_9510,y
nominal stem,sahádānu-,,sahadAnu_9513,y
nominal stem,sahádeva-,,sahadeva_9514,y
nominal stem,sāhadevyá-,,sAhadevya_9664,y
nominal stem,sahágopa-,,sahagopa_9509,y
nominal stem,sahajā́-,,sahajA_9511,y
nominal stem,sahájānuṣa-,,sahajAnuza_9512,y
nominal stem,sahámūla-,,sahamUla_9519,y
nominal stem,sahámūra-,,sahamUra_9518,y
nominal stem,sáhantama-,,sahapramA_9517,y
nominal stem,sahantya-,,sahantya_9516,y
nominal stem,sahápramā-,,sahapramA_9517,y
nominal stem,sáhas-,,sahas_9525,y
nominal stem,sahásāman-,,sahasAman_9527,y
nominal stem,sahasāná-,,sahasAna_9526,y
nominal stem,sahasāvan-,,sahasAvan_9528,y
nominal stem,sahaśéyya-,,sahaSeyya_9524,y
nominal stem,sahasin-,,sahasin_9529,y
nominal stem,sáhaskr̥ta-,,sahaskfta_9530,y
nominal stem,sahásra-,,sahasra_9533,y
nominal stem,sahásrabāhu-,,sahasrabAhu_9557,y
nominal stem,sahásrabhara-,,sahasraBara_9558,y
nominal stem,sahásrabharṇas-,,sahasraBarRas_9559,y
nominal stem,sahásrabhr̥ṣṭi-,,sahasraBfzwi_9560,y
nominal stem,sahásracakṣas-,,sahasracakzas_9535,y
nominal stem,sahásracetas-,,sahasracetas_9536,y
nominal stem,sahasradā́-,,sahasradA_9541,y
nominal stem,sahásradakṣiṇa-,,sahasradakziRa_9540,y
nominal stem,sahásradāna-,,sahasradAna_9543,y
nominal stem,sahasradā́tama-,,sahasra_9533,y
nominal stem,sahásradātu-,,sahasradAtu_9542,y
nominal stem,sahasradā́van-,,sahasradAvan_9544,y
nominal stem,sahásradhāra-,,sahasraDAra_9547,y
nominal stem,sahásradvār-,,sahasradvAr_9545,y
nominal stem,sahasrajít-,,sahasrajit_9537,y
nominal stem,sahásraketu-,,sahasraketu_9534,y
nominal stem,sahasrākṣá-,,sahasrAkza_9580,y
nominal stem,sahásrākṣara-,,sahasrAkzara_9581,y
nominal stem,sahásrāmagha-,,sahasrAmaGa_9583,y
nominal stem,sahasrambhará-,,sahasramBara_9564,y
nominal stem,sahásramīḷha-,,sahasramIQa_9561,y
nominal stem,sahásramuṣka-,,sahasramuzka_9562,y
nominal stem,sahásramūti-,,sahasramUti_9563,y
nominal stem,sahásranirṇij-,,sahasranirRij_9548,y
nominal stem,sahásraṇītha-,,sahasraRITa_9539,y
nominal stem,sahásraṇīti-,,sahasraRIti_9538,y
nominal stem,sahásrapad-,,sahasrapad_9549,y
nominal stem,sahásrapājas-,,sahasrapAjas_9551,y
nominal stem,sahásraparṇa-,,sahasraparRa_9550,y
nominal stem,sahásrapāthas-,,sahasrapATas_9552,y
nominal stem,sahasrapoṣá-,,sahasrapoza_9553,y
nominal stem,sahasrapoṣín-,,sahasrapozin_9555,y
nominal stem,sahasrapoṣyà-,,sahasrapozya_9554,y
nominal stem,sahásrapradhana-,,sahasrapraDana_9556,y
nominal stem,sahásrāpsas-,,sahasrApsas_9582,y
nominal stem,sahásraretas-,,sahasraretas_9566,y
nominal stem,sahasrārghá-,,sahasrArGa_9584,y
nominal stem,sahasrasā́-,,sahasrasA_9576,y
nominal stem,sahasrasā́tama-,,sahasrasA_9576,y
nominal stem,sahasrasāvá-,,sahasrasAva_9577,y
nominal stem,sahásraśīrṣan-,,sahasraSIrzan_9573,y
nominal stem,sahásraśoka-,,sahasraSokas_9575,y
nominal stem,sahásraśr̥ṅga-,,sahasraSfNga_9574,y
nominal stem,sahásrastarī-,,sahasrastarI_9578,y
nominal stem,sahásrasthūṇa-,,sahasrasTURa_9579,y
nominal stem,sahásravāja-,,sahasravAja_9570,y
nominal stem,sahásravalśa-,,sahasravalSa_9569,y
nominal stem,sahásravant-,,sahasravat_9567,y
nominal stem,sahásravarcas-,,sahasravarcas_9568,y
nominal stem,sahásravīra-,,sahasravIra_9571,y
nominal stem,sahásrayāman-,,sahasrayAman_9565,y
nominal stem,sahasrín-,,sahasrin_9585,y
nominal stem,sahasríya-,,sahasriya_9586,y
nominal stem,sahásroti-,,sahasroti_9587,y
nominal stem,sáhastama-,,sahastoma_9531,y
nominal stem,sahástoma-,,sahastoma_9531,y
nominal stem,sáhasvant-,,sahasvat_9588,y
nominal stem,sahasyà-,,sahasya_9532,y
nominal stem,sahaváh-,,sahavah_9522,y
nominal stem,sahā́van-,,sahAvan_9591,y
nominal stem,sahā́vant-,,sahAvat_9589,y
nominal stem,sáhāvant-,,sahAvat_9590,y
nominal stem,sahávasu-,,sahavasu_9521,y
nominal stem,sahávatsa-,,sahavatsa_9520,y
nominal stem,sahávīra-,,sahavIra_9523,y
nominal stem,sahiṣṭha-,,sahizWa_9592,y
nominal stem,sáhīyaṃs-,,sahIyas_9593,y
nominal stem,sahobhári-,,sahoBari_9598,y
nominal stem,sahodā́-,,sahodA_9597,y
nominal stem,sahojā́-,,sahojA_9596,y
nominal stem,sahovŕ̥dh-,,sahovfD_9599,y
nominal stem,sáhuri-,,sahuri_9594,y
nominal stem,sáhūti-,,sahUti_9595,y
nominal stem,sáhyaṃs-,,sahyas_9600,y
nominal stem,sáhyu-,,sahyu_9601,y
nominal stem,sairyá-,,sErya_10154,y
nominal stem,sájanya-,,sajanya_9150,y
nominal stem,sajātá-,,sajAta_9151,y
nominal stem,sajātyà-,,sajAtya_9152,y
nominal stem,sajítvan-,,sajitvan_9153,y
nominal stem,sajóṣa-,,sajoza_9155,y
nominal stem,sajóṣas-,,sajozas_9156,y
nominal stem,śāká-,,SAka_8730,y
nominal stem,śā́ka-,,SAka_8731,y
nominal stem,śakamáya-,,Sakamaya_8565,y
nominal stem,sākaṃjá-,,sAkaMja_9607,y
nominal stem,sākamúkṣ-,,sAkamukz_9609,y
nominal stem,sākaṃvŕ̥dh-,,sAkaMvfD_9606,y
nominal stem,sākaṃyúj-,,sAkaMyuj_9605,y
nominal stem,śákapūta-,,SakapUta_8564,y
nominal stem,śakaṭī́-,,SakawI_8563,y
nominal stem,sáketa-,,saketa_9099,y
nominal stem,śā́khā-,,SAKA_8737,y
nominal stem,sákhi-,,saKi_9112,y
nominal stem,sakhitvá-,,saKitva_9113,y
nominal stem,sakhitvaná-,,saKitvana_9114,y
nominal stem,sákhivant-,,saKivat_9115,y
nominal stem,sakhyá-,,saKya_9117,y
nominal stem,sākhyá-,,saKya_9117,y
nominal stem,śākín-,,SAkin_8732,y
nominal stem,śā́kin-,,SAkin_8733,y
nominal stem,śākiná-,,SAkina_8734,y
nominal stem,sákman-,,sakman_9104,y
nominal stem,śákman-,,Sakman_8574,y
nominal stem,śā́kman-,,Sakman_8574,y
nominal stem,sákmya-,,sakmya_9105,y
nominal stem,śakrá-,,Sakra_8575,y
nominal stem,sákratu-,,sakratu_9106,y
nominal stem,śákr̥t-,,sakft_9097,y
nominal stem,sakr̥tsū́-,,sakftsU_9098,y
nominal stem,sakṣáṇa-,,sakzaRa_9107,y
nominal stem,sakṣáṇi-,,sakzaRi_9108;sakzaRi_9109,y
nominal stem,sakṣít-,,sakzit_9110,y
nominal stem,śāktá-,,SAkta_8735,y
nominal stem,sakthī́-,,sakTI_9103,y
nominal stem,sákthi- ~ sákthan-,,sakTi_9102;sakTan_9101,y
nominal stem,śaktí-,,Sakti_8571,y
nominal stem,śákti-,,Sakti_8572,y
nominal stem,śáktīvant-,,SaktIvat_8573,y
nominal stem,sáktu-,,saktu_9100,y
nominal stem,śakuná-,,Sakuna_8566,y
nominal stem,śakuni-,,Sakuni_8567,y
nominal stem,śakúnti-,,Sakunti_8568,y
nominal stem,śakuntikā́-,,SakuntikA_8569,y
nominal stem,śákvan-,,Sakvan_8576,y
nominal stem,ṣaḷakṣá-,,zaqakza_9055,y
nominal stem,sálakṣman-,,salakzman_9475,y
nominal stem,salalū́ka-,,salalUka_9476,y
nominal stem,ṣáḷara-,,SatarA_8614,y
nominal stem,ṣáḷaśva-,,sadaSva_9213,y
nominal stem,sālāvr̥ká-,,sAlAvfka_9656,y
nominal stem,sā́ḷhar-,,sasvar_9503,y
nominal stem,salilá-,,salila_9477,y
nominal stem,śalmalí-,,Salmali_8708,y
nominal stem,śalyá-,,Salya_8709,y
nominal stem,samá-,,sama_9361,y
nominal stem,sámā-,,samA_9383,y
nominal stem,śáma-,,Sama_8661,y
nominal stem,sāmabhŕ̥t-,,sAmaBft_9644,y
nominal stem,samád-,,samad_9363,y
nominal stem,samádana-,,samadana_9364,y
nominal stem,samádvan-,,samadvan_9365,y
nominal stem,sāmagā́-,,sAmagA_9639,y
nominal stem,samakṣá-,,samakza_9362,y
nominal stem,sā́man-,,sAman_9640,y
nominal stem,samāná-,,samAna_9385,y
nominal stem,sámana-,,samana_9366,y
nominal stem,sāmaná-,,sAmana_9642,y
nominal stem,samānábandhu-,,samAnabanDu_9388,y
nominal stem,samānádakṣa-,,samAnadakza_9387,y
nominal stem,samanagā́-,,samanagA_9367,y
nominal stem,sámanas-,,samanas_9368,y
nominal stem,samānávarcas-,,samAnavarcas_9390,y
nominal stem,samānáyojana-,,samAnayojana_9389,y
nominal stem,samanīká-,,samanIka_9370,y
nominal stem,sámanta-,,samanta_9371,y
nominal stem,samanyà-,,samanya_9372,y
nominal stem,sāmanyà-,,sAmanya_9643,y
nominal stem,samanyú-,,samanyu_9373,y
nominal stem,sámanyu-,,samanyu_9374,y
nominal stem,samará-,,samara_9375,y
nominal stem,samáraṇa-,,samaraRa_9376,y
nominal stem,samaryá-,,samarya_9378,y
nominal stem,samaryà-,,samarya_9379,y
nominal stem,samaryajít-,,samaryajit_9380,y
nominal stem,samaryarā́jya-,,samaryarAjya_9381,y
nominal stem,sámāśir-,,samASir_9391,y
nominal stem,sā́mavipra-,,sAmavipra_9645,y
nominal stem,śámba-,,Samba_8666,y
nominal stem,sambādhá-,,sambADa_9417,y
nominal stem,śámbara-,,Sambara_8667,y
nominal stem,śāmbará-,,SAmbara_8746,y
nominal stem,śambarahátya-,,Sambarahatya_8668,y
nominal stem,sambhará-,,samBara_9418,y
nominal stem,sambháraṇa-,,samBaraRa_9419,y
nominal stem,śámbhaviṣṭha-,,SamBavizWa_8669,y
nominal stem,sambhr̥takratu-,,samBftakratu_9420,y
nominal stem,sámbhr̥tāśva-,,samBftASva_9421,y
nominal stem,śambhú-,,SamBu_8670,y
nominal stem,śambhū́-,,SamBU_8671,y
nominal stem,sambhúj-,,SamBu_8670,y
nominal stem,saṃcáraṇa-,,saMcaraRa_9157,y
nominal stem,saṃcaréṇya-,,saMcareRia_9158,y
nominal stem,saṃcŕ̥t-,,saMcft_9159,y
nominal stem,saṃdadí-,,saMdadi_9297,y
nominal stem,saṃdā́na-,,saMdAna_9298,y
nominal stem,sáṃdhātar-,,samfDa_9409,y
nominal stem,saṃdhí-,,saMDi_9302,y
nominal stem,saṃdíh-,,saMdih_9299,y
nominal stem,saṃdŕ̥ś-,,saMdfS_9300,y
nominal stem,sáṃdr̥ṣṭi-,,saMdfzwi_9301,y
nominal stem,sameddhár-,,samedDf_9410,y
nominal stem,saṃgá-,,saMga_9125,y
nominal stem,saṃgamá-,,saMgama_9128,y
nominal stem,saṃgámana-,,saMgamana_9129,y
nominal stem,saṃgámanī-,,saMgamanI_9130,y
nominal stem,saṃgathá-,,saMgaTa_9127,y
nominal stem,sáṃgati-,,saMgati_9126,y
nominal stem,saṃgavá-,,saMgava_9131,y
nominal stem,śaṃgayá-,,SaMgaya_8580,y
nominal stem,śaṃgáyī-,,SaMgayI_8581,y
nominal stem,saṃgír-,,saMgir_9132,y
nominal stem,saṃhát-,,saMhat_9094,y
nominal stem,saṃhotrá-,,saMhotra_9095,y
nominal stem,śámī-,,SamI_8664,y
nominal stem,samīcīná-,,samIcIna_9398,y
nominal stem,sámiddhāgni-,,samidDAgni_9394,y
nominal stem,samídh-,,samiD_9395,y
nominal stem,samīká-,,samIka_9397,y
nominal stem,śamīnahuṣi-?,,SamInahuzI_8665,y
nominal stem,samíṣ-,,samiz_9396,y
nominal stem,śamitár-,,Samitf_8663,y
nominal stem,samithá-,,samiTa_9393,y
nominal stem,sámiti-,,samiti_9392,y
nominal stem,saṃjayá-,,saMjaya_9160,y
nominal stem,saṃjít-,,saMjit_9161,y
nominal stem,saṃjñā́na-,,saMjYAna_9163,y
nominal stem,sáṃjñātarūpa-,,saMjYAtarUpa_9162,y
nominal stem,saṃkalpá-,,saMkalpa_9121,y
nominal stem,saṃkrándana-,,saMkrandana_9124,y
nominal stem,sammātár-,,sammAtf_9422,y
nominal stem,sámmiśla-,,sammiSla_9423,y
nominal stem,saṃnayá-,,saMnaya_9303,y
nominal stem,samohá-,,samoha_9412,y
nominal stem,samóha-,,samoha_9413,y
nominal stem,sámokas-,,samokas_9411,y
nominal stem,sampā́raṇa-,,sampAraRa_9414,y
nominal stem,sampraśná-,,sampraSna_9416,y
nominal stem,samrā́j-,,samrAj_9425,y
nominal stem,samrā́jñī-,,samrAjYI_9426,y
nominal stem,sāmrājyá-,,sAmrAjya_9647,y
nominal stem,sā́mrājya-,,sAmrAjya_9647,y
nominal stem,samŕ̥dh-,,SamfD_9408;samfDa_9409,y
nominal stem,sámr̥ti-,,samfti_9407,y
nominal stem,śáṃsa-,,SaMsa_8558,y
nominal stem,saṃsád-,,saMsad_9084,y
nominal stem,sáṃsahasra-,,saMsahasra_9085,y
nominal stem,saṃśíśvan-,,saMSiSvan_9083,y
nominal stem,saṃskr̥tatrá-,,saMskftatra_9089,y
nominal stem,sáṃsraṣṭar-,,samara_9375,y
nominal stem,saṃsravá-,,saMsrava_9093,y
nominal stem,saṃsŕ̥j-,,saMsfj_9087,y
nominal stem,saṃsr̥ṣṭajít-,,saMsfzwajit_9088,y
nominal stem,śáṃstar-,,saMstir_9090,y
nominal stem,saṃsthā́-,,saMsTa_9091,y
nominal stem,saṃstír-,,saMstir_9090,y
nominal stem,śáṃsya-,,SaMs_8557,y
nominal stem,śáṃtama-,,SaMtama_8649,y
nominal stem,saṃtaní-,,saMtani_9293,y
nominal stem,śáṃtanu-,,SaMtanu_8648,y
nominal stem,sā́ṃtapana-,,sAMtapana_9635,y
nominal stem,saṃtarā́-,,saMtarA_9295,y
nominal stem,sáṃtarutra-,,saMtarutra_9294,y
nominal stem,śáṃtāti-,,SaMtAti_8650,y
nominal stem,samudrá-,,samudra_9399,y
nominal stem,samudrájyeṣṭha-,,samudrajyezWa_9400,y
nominal stem,samudramīṅkhaya-,,samudramINKaya_9402,y
nominal stem,samudrā́rtha-,,samudrArTa_9405,y
nominal stem,samudrávāsas-,,samudravAsas_9403,y
nominal stem,samudrávyacas-,,samudravyacas_9404,y
nominal stem,samudríya-,,samudriya_9406;samudra_9399,y
nominal stem,śāmulyà-,,SAmulya_8745,y
nominal stem,saṃvādá-,,saMvAda_9078,y
nominal stem,saṃvánana-,,saMvanana_9071,y
nominal stem,saṃváraṇa-,,saMvaraRa_9072,y
nominal stem,sā́ṃvaraṇi-,,sAMvaraRi_9604,y
nominal stem,saṃvárga-,,saMvarga_9073,y
nominal stem,saṃvartá-,,saMvarta_9074,y
nominal stem,saṃvásana-,,saMvasana_9075,y
nominal stem,sáṃvasu-,,saMvasu_9076,y
nominal stem,saṃvát-,,saMvat_9067,y
nominal stem,saṃvatsará-,,saMvatsara_9069,y
nominal stem,saṃvatsarī́ṇa-,,saMvatsarIRa_9070,y
nominal stem,saṃvéśana-,,saMveSana_9082,y
nominal stem,saṃvíd-,,saMvid_9079,y
nominal stem,saṃvŕ̥j-,,saMvfj_9081,y
nominal stem,sáṃvr̥ktadhr̥ṣṇu-,,saMvfktaDfzRu_9080,y
nominal stem,śamyā́-,,SamyA_8672,y
nominal stem,saṃyádvīra-,,saMyadvIra_9066,y
nominal stem,samyáñc-,,samyac_9424,y
nominal stem,saṃyát-,,saMyat_9065,y
nominal stem,śaṃyú-,,SaMyu_8555,y
nominal stem,sána-,,sana_9252,y
nominal stem,sánābhi-,,sanABi_9271,y
nominal stem,sanádrayi-,,sanadrayi_9259,y
nominal stem,sanádvāja-,,sanadvAja_9260,y
nominal stem,sanáj-,,sanaj_9255,y
nominal stem,sanajá-,,sanaja_9256,y
nominal stem,sanajā́-,,sanajA_9257,y
nominal stem,sanājū́-,,sanAjU_9269,y
nominal stem,sanājúr-,,sanAjur_9268,y
nominal stem,sanaká-,,sanaka_9254,y
nominal stem,sánāman-,,sanAman_9272,y
nominal stem,sánara-,,sanara_9264,y
nominal stem,sānasí-,,sAnasi_9631,y
nominal stem,sánaśruta-,,sanaSruta_9266,y
nominal stem,sánavitta-,,sanavitta_9265,y
nominal stem,sanáya-,,sanaya_9262,y
nominal stem,sánaya-,,sanaya_9262,y
nominal stem,sanāyú-,,sanAyu_9274,y
nominal stem,śāṇḍá-,,SARqa_8740,y
nominal stem,śáṇḍika-,,SaRqika_8588,y
nominal stem,sánemi-,,sanemi_9290,y
nominal stem,sanéru-,,saneru_9291,y
nominal stem,saní-,,sani_9275,y
nominal stem,sánīḷa-,,sanIqa_9285,y
nominal stem,sániṣṭha-,,sanizWa_9282,y
nominal stem,saniṣyú-,,sanizyu_9284,y
nominal stem,sanitár-,,sanitf_9278;sanitur_9279,y
nominal stem,sánitar-,,sanitf_9278;san_9251,y
nominal stem,sanítra-,,sanitra_9280,y
nominal stem,sánitu-,,sanitur_9279,y
nominal stem,sánitva-,,sapitva_9313,y
nominal stem,sanítvan-,,sanitvan_9281,y
nominal stem,sáṅkā-,,saNkA_9122,y
nominal stem,śaṅkú-,,SaNku_8579,y
nominal stem,sanojā́-,,sanojA_9292,y
nominal stem,santya-,,santya_9296,y
nominal stem,sā́nu- ~ snú-,,sanu_9632;snu_10292,y
nominal stem,sānuká-,,sAnuka_9633,y
nominal stem,sánutar-,,sanutf_9288,y
nominal stem,sánutara-,,sanutara_9287,y
nominal stem,sánutya-,,sanutya_9289,y
nominal stem,sányaṃs-,,sanyas_9304,y
nominal stem,śā́pa-,,SApa_8744,y
nominal stem,saparyà-,,saparya_9310,y
nominal stem,saparyéṇya-,,saparyeRya_9312,y
nominal stem,saparyú-,,saparyu_9311,y
nominal stem,śapátha-,,SapaTa_8652,y
nominal stem,śapathyà-,,SapaTya_8653,y
nominal stem,sapátna-,,sapatna_9306,y
nominal stem,sapatnahán-,,sapatnahan_9307,y
nominal stem,sapátnī-,,sapatnI_9308,y
nominal stem,śaphá-,,SaPa_8654,y
nominal stem,śaphácyuta-,,SaPacyuta_8655,y
nominal stem,śaphārúj-,,SaPAruj_8657,y
nominal stem,śaphávant-,,SaPavat_8656,y
nominal stem,sápīti-,,sapIti_9314,y
nominal stem,sapitvá-,,sapitva_9313,y
nominal stem,sapráthas-,,sapraTas_9344,y
nominal stem,sapráthastama-,,sapraTas_9344,y
nominal stem,sapsará-,,sapsara_9345,y
nominal stem,saptá-,,saptan_9325,y
nominal stem,sā́pta-,,sApta_9637;sApta_9638,y
nominal stem,saptábudhna-,,saptabuDna_9329,y
nominal stem,saptácakra-,,saptacakra_9318,y
nominal stem,saptádhātu-,,saptaDAtu_9324,y
nominal stem,saptágu-,,saptagu_9317,y
nominal stem,saptahán-,,saptahan_9337,y
nominal stem,saptáhotar-,,saptahotf_9338,y
nominal stem,saptájāmi-,,saptajAmi_9319,y
nominal stem,saptájihva-,,saptajihva_9320,y
nominal stem,saptámānuṣa-,,saptamAnuza_9331,y
nominal stem,saptámātar-,,saptamAtf_9330,y
nominal stem,saptánāman-,,saptanAman_9326,y
nominal stem,saptápada-,,saptapada_9327,y
nominal stem,saptáputra-,,saptaputra_9328,y
nominal stem,saptáraśmi-,,saptaraSmi_9332,y
nominal stem,saptar̥ṣí-,,saptafzi_9316,y
nominal stem,saptáśīrṣan-,,saptaSIrzan_9335,y
nominal stem,saptáśiva-,,saptaSiva_9334,y
nominal stem,saptā́śva-,,saptASva_9339,y
nominal stem,saptásvasar-,,saptasvasf_9336,y
nominal stem,saptā́sya-,,saptAsya_9340,y
nominal stem,saptátantu-,,saptatantu_9321,y
nominal stem,saptátha-,,saptaTa_9323,y
nominal stem,saptatí-,,saptati_9322,y
nominal stem,saptávadhri-,,saptavaDri_9333,y
nominal stem,sápti-,,sapti_9341,y
nominal stem,sáptīvant-,,saptIvat_9342,y
nominal stem,sáptya-,,saptya_9343,y
nominal stem,sāpyá-,,sApya_9636,y
nominal stem,sā́ra-,,sAra_9651,y
nominal stem,śará-,,Sara_8680,y
nominal stem,śarabhá-,,SaraBa_8685,y
nominal stem,śarád-,,Sarad_8683,y
nominal stem,śā́rada-,,SArada_8747,y
nominal stem,śarádvant-,,Saradvat_8684,y
nominal stem,sarágh- ?,,saraG_9432,y
nominal stem,sāraghá-,,sAraGa_9652,y
nominal stem,sarájanta- ?,,sarajat_9433,y
nominal stem,sarámā-,,saramA_9440,y
nominal stem,sārameyá-,,sArameya_9654,y
nominal stem,śaraṇá-,,SaraRa_8681,y
nominal stem,śaráṇi-,,SaraRi_8682,y
nominal stem,saraṇyú-,,saraRyu_9437,y
nominal stem,sárapas-,,sarapas_9439,y
nominal stem,śarā́ru-,,SarAru_8687,y
nominal stem,sáras-,,saras_9443,y
nominal stem,sarasī́-,,sarasI_9444,y
nominal stem,sáraśmi-,,saraSmi_9442,y
nominal stem,sárasvant-,,sarasvat_9445,y
nominal stem,sārasvatá-,,sArasvata_12687,y
nominal stem,sárasvatīvant-,,sarasvatIvat_9446,y
nominal stem,sarátha-,,saraTa_9438,y
nominal stem,sā́rathi-,,sAraTi_9653,y
nominal stem,sárāti-,,sarAti_9447,y
nominal stem,śaravyā̀-,,SaravyA_8686,y
nominal stem,saráyu-,,sarayu_9441,y
nominal stem,śárdha-,,SarDa_8692,y
nominal stem,śárdhanīti-,,SarDanIti_8693,y
nominal stem,śárdhas-,,SarDas_8694,y
nominal stem,śárdhastara-,,SarDa_8692,y
nominal stem,śárdhya-,,SarDya_8696,y
nominal stem,sárga-,,sarga_9453,y
nominal stem,sárgapratakta-,,sargapratakta_9455,y
nominal stem,sárgatakta-,,sargatakta_9454,y
nominal stem,śā́rī-,,SArI_8748,y
nominal stem,sárīman-,,sarIman_9450,y
nominal stem,sárin-,,sarin_9449,y
nominal stem,śárīra-,,SarIra_8688,y
nominal stem,sarīsr̥pá-,,sarIsfpa_9451,y
nominal stem,sarít-,,sarit_9448,y
nominal stem,sárma-,,sarma_9461,y
nominal stem,śárman-,,Sarman_8697,y
nominal stem,śarmasád-,,Sarmasad_8699,y
nominal stem,sārñjayá-,,sArYjaya_9655,y
nominal stem,sarpá-,,sarpa_9457,y
nominal stem,sarpíranna-,,sarpiranna_9458,y
nominal stem,sarpírāsuti-,,sarpirAsuti_9459,y
nominal stem,sarpís-,,sarpis_9460,y
nominal stem,śáru-,,Saru_8689,y
nominal stem,śárumant-,,Sarumat_8690,y
nominal stem,sárūpa-,,sarUpa_9452,y
nominal stem,sárva-,,sarva_9462,y
nominal stem,sarvadhā́-,,sarvaDA_9467,y
nominal stem,sarvadhā́tama-,,sarvaDA_9467,y
nominal stem,sárvagaṇa-,,sarvagaRa_9463,y
nominal stem,sarvahút-,,sarvahut_9472,y
nominal stem,sarvāṅga-,,sarvANga_9474,y
nominal stem,sarvarathá-,,sarvaraTa_9468,y
nominal stem,śárvarī-,,SarvarI_8707,y
nominal stem,sarvaśāsá-,,sarvaSAsa_9470,y
nominal stem,sárvasena-,,sarvasena_9471,y
nominal stem,sarvátāti-,,sarvatAti_9466,y
nominal stem,sárvavīra-,,sarvavIra_9469,y
nominal stem,śárya-,,Sarya_8700,y
nominal stem,śáryā-,,SaryA_8704,y
nominal stem,śaryahán-,,Saryahan_8703,y
nominal stem,śaryaṇā́vant-,,SaryaRAvat_8702,y
nominal stem,śáryāta-,,SaryAta_8705,y
nominal stem,śāryātá-,,SAryAta_8749,y
nominal stem,śā́s-,,SAs_8751;SAsA_8756,y
nominal stem,ṣáṣ-,,zaz_9059,y
nominal stem,sasá-,,sasa_9495;sasa_9494,y
nominal stem,śaśá-,,SaSa_8717,y
nominal stem,śásā-,,SasA_8725,y
nominal stem,śāsá-,,SAsa_8752,y
nominal stem,śā́sa-,,SAsa_8753,y
nominal stem,sāsahí-,,sAsahi_9662,y
nominal stem,śásana-,,Sasana_8724,y
nominal stem,śā́sana-,,SAsana_8754,y
nominal stem,sāśanānaśaná-,,sASanAnaSana_9661,y
nominal stem,śā́sanī-,,SAsanI_8755,y
nominal stem,sasarparī́-,,sasarparI_9496,y
nominal stem,śaśayá-,,SaSaya_8718,y
nominal stem,saścát-,,sac_9133,y
nominal stem,śáśīyaṃs-,,SaSIyas_8719,y
nominal stem,śásman-,,Sasman_8728,y
nominal stem,sásni-,,sasni_9498,y
nominal stem,sasrá-,,sasra_9500,y
nominal stem,sásri-,,sasri_9501,y
nominal stem,sasrút-,,sasrut_9502,y
nominal stem,sasthā́van-,,saMsTAvan_9092,y
nominal stem,śastí-,,Sasti_8726,y
nominal stem,ṣaṣṭí-,,zazwi_9060,y
nominal stem,śāstrá-,,SAstra_8758,y
nominal stem,śā́sus-,,SAsus_8757,y
nominal stem,śáśvant-,,SaSvat_8720,y
nominal stem,śaśvattamá-,,SaSvat_8720,y
nominal stem,śā́sya-,,SAs_8750,y
nominal stem,sasyád-,,sasyad_9499,y
nominal stem,śatá-,,Sata_8591,y
nominal stem,śatábhuji-,,SataBuji_8610,y
nominal stem,śatábradhna-,,SatabraDna_8609,y
nominal stem,śatácakra-,,Satacakra_8594,y
nominal stem,śatádātu-,,SatadAtu_8597,y
nominal stem,śatadā́van-,,SatadAvan_8599,y
nominal stem,śatádāya-,,SatadAya_8598,y
nominal stem,śatadhanyà-,,SataDanya_8602,y
nominal stem,śatádhāra-,,SataDAra_8603,y
nominal stem,śatádura-,,Satadura_8600,y
nominal stem,śatádvasu-,,Satadvasu_8601,y
nominal stem,śatagvín-,,Satagvin_8593,y
nominal stem,śatáhima-,,Satahima_8626,y
nominal stem,śatákratu-,,Satakratu_8592,y
nominal stem,śatā́magha-,,SatAmaGa_8629,y
nominal stem,śatámanyu-,,satInamanyu_9168,y
nominal stem,śatámūti-,,SatamUti_8611,y
nominal stem,śatā́nīka-,,SatAnIka_8628,y
nominal stem,śatánītha-,,SatanITa_8604,y
nominal stem,śatápad-,,Satapad_8606,y
nominal stem,śatáparvan-,,Sataparvan_8607,y
nominal stem,śatápatra-,,Satapatra_8605,y
nominal stem,śatápavitra-,,Satapavitra_8608,y
nominal stem,śatárā-,,SatarA_8614,y
nominal stem,śatárcas-,,Satarcas_8615,y
nominal stem,śatā́ritra-,,SatAritra_8631,y
nominal stem,śatasā́-,,SatasA_8622,y
nominal stem,śatáśārada-,,SataSArada_8621,y
